time,open,high,low,close,tick_volume,spread,real_volume
2024.12.14 20:00,101311.55,101469.38,100545.07,101396.02,37341,2880,0
2024.12.15 00:00,101396.00,102148.69,101213.18,101680.51,42008,2880,0
2024.12.15 04:00,101680.51,102804.14,101472.23,101672.62,41858,2880,0
2024.12.15 08:00,101672.62,102655.62,101530.21,102601.51,40106,2880,0
2024.12.15 12:00,102601.52,103292.61,102384.32,102633.23,49302,2880,0
2024.12.15 16:00,102633.23,103441.61,102515.14,103181.15,38759,2880,0
2024.12.15 20:00,103181.39,105295.33,102551.58,104396.58,47300,2880,0
2024.12.16 00:00,104397.16,106589.06,104174.39,104482.82,57678,2880,0
2024.12.16 04:00,104482.83,105364.31,104368.32,104916.42,44264,2880,0
2024.12.16 08:00,104916.42,104957.60,103504.90,103620.51,46409,2880,0
2024.12.16 12:00,103620.50,106439.95,103161.92,106262.16,65727,2880,0
2024.12.16 16:00,106270.34,107778.40,105742.77,106535.44,62583,2880,0
2024.12.16 20:00,106535.44,106613.35,105402.06,106004.95,45916,2880,0
2024.12.17 00:00,106004.95,106969.42,105597.96,106808.69,45774,2880,0
2024.12.17 04:00,106808.69,107082.86,106309.64,106752.09,43548,2880,0
2024.12.17 08:00,106752.09,107450.22,106632.40,106749.85,47118,2880,0
2024.12.17 12:00,106749.85,108321.39,105614.02,106385.59,64237,2880,0
2024.12.17 16:00,106385.59,107579.59,106074.13,106389.62,59546,2880,0
2024.12.17 20:00,106389.62,106847.96,105220.30,106051.24,47916,2880,0
2024.12.18 00:00,106051.24,106463.85,104443.27,104640.73,52924,2880,0
2024.12.18 04:00,104640.72,104640.72,103059.55,104156.28,57427,2880,0
2024.12.18 08:00,104156.28,104993.72,103642.67,104975.43,48874,2900,0
2024.12.18 12:00,104967.34,105340.86,103555.70,104331.34,64965,2900,0
2024.12.18 16:00,104331.34,104923.41,102715.91,102722.45,72424,2900,0
2024.12.18 20:00,102723.79,102896.05,99871.71,100067.38,89379,2900,0
2024.12.19 00:00,100076.17,101240.67,98628.55,101108.44,72297,2899,0
2024.12.19 04:00,101108.44,101721.37,100550.27,101633.40,52128,2900,0
2024.12.19 08:00,101633.40,102590.25,101360.36,102412.37,49545,2900,0
2024.12.19 12:00,102409.52,102739.86,99378.47,100570.99,76433,2899,0
2024.12.19 16:00,100570.99,101135.64,96046.87,96981.62,104377,2899,0
2024.12.19 20:00,96980.58,98217.77,95487.27,97283.60,81831,2899,0
2024.12.20 00:00,97283.60,97639.63,95786.98,96932.91,72966,2899,0
2024.12.20 04:00,96932.91,98052.33,96199.61,97613.66,62064,2899,0
2024.12.20 08:00,97613.51,97658.45,92476.48,92583.89,92925,2898,0
2024.12.20 12:00,92583.88,97499.48,92112.42,96900.73,99938,2898,0
2024.12.20 16:00,96901.83,97694.57,96208.59,97085.58,74981,2899,0
2024.12.20 20:00,97085.58,97761.88,95368.87,97738.04,59102,2899,0
2024.12.21 00:00,97738.04,97759.24,97142.89,97439.81,50783,2899,0
2024.12.21 04:00,97439.81,99474.85,97327.76,98997.38,36220,2899,0
2024.12.21 08:00,98997.38,99144.04,97735.79,98212.79,36290,2880,0
2024.12.21 12:00,98212.80,98241.19,96370.46,97483.38,36303,2880,0
2024.12.21 16:00,97483.38,97690.48,96774.64,97216.37,33225,2880,0
2024.12.21 20:00,97216.37,98016.47,96499.45,97240.69,29370,2880,0
2024.12.22 00:00,97240.69,97404.22,96505.44,96940.90,28294,2880,0
2024.12.22 04:00,96940.90,97034.83,95827.93,96166.84,27471,2880,0
2024.12.22 08:00,96166.84,97301.04,96146.67,97069.26,33315,2880,0
2024.12.22 12:00,97069.26,97251.88,95051.77,95312.74,57777,2880,0
2024.12.22 16:00,95312.35,96435.27,94615.52,94762.06,55741,2880,0
2024.12.22 20:00,94762.06,95759.42,94147.85,95097.12,57384,2880,0
2024.12.23 00:00,95097.13,95970.79,93572.89,95945.03,69891,2880,0
2024.12.23 04:00,95945.03,96456.67,94593.69,95332.14,57091,2880,0
2024.12.23 08:00,95332.14,96483.58,94963.34,95831.71,53402,2880,0
2024.12.23 12:00,95831.71,96320.80,92944.21,93102.48,71444,2880,0
2024.12.23 16:00,93102.47,94148.04,92546.03,92918.79,63932,2880,0
2024.12.23 20:00,92918.79,95453.90,92370.26,94798.48,62001,2880,0
2024.12.24 00:00,94798.48,94798.52,93410.54,94239.79,58492,2880,0
2024.12.24 04:00,94239.93,94581.87,93681.26,94089.90,49055,2880,0
2024.12.24 08:00,94089.90,94525.05,93687.57,94275.23,47161,2880,0
2024.12.24 12:00,94275.23,98299.43,93951.87,98264.81,61920,2880,0
2024.12.24 16:00,98264.81,99544.91,97527.52,97576.01,66758,2880,0
2024.12.24 20:00,97573.41,99094.34,97225.90,98623.68,54849,2880,0
2024.12.25 00:00,98624.57,98813.91,97607.06,97956.28,50638,2880,0
2024.12.25 04:00,97956.27,98497.06,97742.93,97991.47,47654,2880,0
2024.12.25 08:00,97991.47,99274.21,97683.47,97840.91,51111,2880,0
2024.12.25 12:00,97841.20,98773.76,97530.94,98449.52,57385,2880,0
2024.12.25 16:00,98447.35,99235.76,98027.16,98972.99,45636,2880,0
2024.12.25 20:00,98972.99,99526.76,98263.92,99366.73,43238,2880,0
2024.12.26 00:00,99366.74,99931.99,98387.32,98917.98,49594,2880,0
2024.12.26 04:00,98917.98,98919.21,97540.79,97573.39,46048,2880,0
2024.12.26 08:00,97573.40,97626.24,95045.52,95595.20,56463,2880,0
2024.12.26 12:00,95595.20,96175.42,95128.79,95959.99,64355,2899,0
2024.12.26 16:00,95959.99,96566.29,95321.64,96009.14,54663,2899,0
2024.12.26 20:00,96008.86,96031.99,95176.60,95673.48,42582,2899,0
2024.12.27 00:00,95673.71,96343.98,95282.77,96304.60,43353,2899,0
2024.12.27 04:00,96304.60,96528.66,94527.89,94970.75,49875,2898,0
2024.12.27 08:00,94968.11,97430.30,94968.11,96843.64,64881,2899,0
2024.12.27 12:00,96843.64,96948.67,93874.43,94416.58,66448,2898,0
2024.12.27 16:00,94418.32,94856.16,93310.89,94629.27,67039,2898,0
2024.12.27 20:00,94629.75,94716.99,93996.07,94172.19,42046,2898,0
2024.12.28 00:00,94172.19,94599.72,94009.32,94451.76,35663,2898,0
2024.12.28 04:00,94451.42,94669.98,94163.51,94245.97,35682,2898,0
2024.12.28 08:00,94245.97,94771.56,94170.67,94625.54,36906,2898,0
2024.12.28 12:00,94625.51,95222.19,94223.14,94302.98,43917,2898,0
2024.12.28 16:00,94302.98,95090.23,94245.25,94894.00,42222,2898,0
2024.12.28 20:00,94894.00,95601.06,94738.51,95186.57,36806,2898,0
2024.12.29 00:00,95186.60,95227.66,94693.40,95066.44,36390,2898,0
2024.12.29 04:00,95066.44,95192.22,94861.20,95165.47,36261,2898,0
2024.12.29 08:00,95165.48,95230.11,94901.48,94930.10,27023,2898,0
2024.12.29 12:00,94930.09,95102.63,93865.57,94394.05,45684,2898,0
2024.12.29 16:00,94394.05,94463.45,93259.98,93478.00,43268,2898,0
2024.12.29 20:00,93475.68,93830.34,92875.09,93627.63,42761,2898,0
2024.12.30 00:00,93627.63,94142.72,93222.18,93520.62,47197,2898,0
2024.12.30 04:00,93519.53,93878.01,93010.52,93526.56,43200,2898,0
2024.12.30 08:00,93526.56,93911.35,93286.21,93752.95,42535,2898,0
2024.12.30 12:00,93752.60,94102.40,91282.62,91896.51,70172,2898,0
2024.12.30 16:00,91896.51,94605.15,91598.47,94329.87,67169,2898,0
2024.12.30 20:00,94329.87,94950.02,91770.92,92670.26,60229,2898,0
2024.12.31 00:00,92670.27,92797.57,91910.50,92405.92,46627,2898,0
2024.12.31 04:00,92405.92,92975.65,92260.21,92806.49,43769,2898,0
2024.12.31 08:00,92806.42,94696.99,92786.76,94103.25,57815,2898,0
2024.12.31 12:00,94103.25,96199.24,94102.74,95332.73,66280,2898,0
2024.12.31 16:00,95332.68,95508.22,93029.89,94053.30,63449,2898,0
2024.12.31 20:00,94052.94,94127.84,93233.73,93440.46,39167,2898,0
2025.01.01 00:00,93440.45,94358.90,93329.67,93704.93,39754,2898,0
2025.01.01 04:00,93704.93,93786.69,93372.51,93543.86,36947,2898,0
2025.01.01 08:00,93543.86,93622.78,92724.57,93313.99,43267,2898,0
2025.01.01 12:00,93315.32,94401.17,93257.00,94315.11,49635,2898,0
2025.01.01 16:00,94315.11,94677.68,93604.41,94472.33,45317,2898,0
2025.01.01 20:00,94472.33,95077.71,94392.75,94449.46,40017,2898,0
2025.01.02 00:00,94449.62,95422.47,94212.27,94882.39,50726,2898,0
2025.01.02 04:00,94882.39,95937.17,94854.78,95783.74,45929,2898,0
2025.01.02 08:00,95784.14,96836.35,95575.02,96671.31,48736,2880,0
2025.01.02 12:00,96671.32,97400.22,95888.21,96390.98,66726,2880,0
2025.01.02 16:00,96390.10,97678.93,95978.79,97228.80,63468,2880,0
2025.01.02 20:00,97228.80,97757.52,96568.26,96885.86,42054,2880,0
2025.01.03 00:00,96883.96,97257.56,96557.13,96952.95,43347,2880,0
2025.01.03 04:00,96952.96,96952.96,96212.88,96267.08,46216,2880,0
2025.01.03 08:00,96266.83,96757.48,96046.95,96651.20,49803,2880,0
2025.01.03 12:00,96651.20,97634.88,96389.47,97476.80,66773,2880,0
2025.01.03 16:00,97475.98,98948.14,97262.60,98544.44,65594,2880,0
2025.01.03 20:00,98544.45,98704.95,97985.05,98105.15,42976,2880,0
2025.01.04 00:00,98105.15,98241.55,97722.40,98136.11,43072,2880,0
2025.01.04 04:00,98136.11,98290.17,97782.43,98232.15,39361,2880,0
2025.01.04 08:00,98232.03,98277.69,97476.28,97827.07,43507,2880,0
2025.01.04 12:00,97827.07,98132.88,97486.94,97630.50,48420,2899,0
2025.01.04 16:00,97630.50,98349.11,97535.92,98149.29,40768,2880,0
2025.01.04 20:00,98146.44,98764.52,98086.71,98190.73,39552,2880,0
2025.01.05 00:00,98190.72,98376.05,98006.28,98135.60,37535,2880,0
2025.01.05 04:00,98135.60,98472.79,98135.60,98226.65,37479,2880,0
2025.01.05 08:00,98226.65,98226.65,97534.27,97606.18,40827,2880,0
2025.01.05 12:00,97606.17,98283.37,97214.13,98020.70,47003,2899,0
2025.01.05 16:00,98025.98,98331.73,97548.93,98059.12,38981,2880,0
2025.01.05 20:00,98058.89,98834.02,97997.15,98354.14,36917,2880,0
2025.01.06 00:00,98354.62,99286.38,97889.71,99007.00,44856,2880,0
2025.01.06 04:00,99007.24,99905.57,99004.45,99296.90,45139,2880,0
2025.01.06 08:00,99294.88,99617.25,98638.85,99225.24,44525,2880,0
2025.01.06 12:00,99225.24,102496.47,98665.11,102144.15,66614,2880,0
2025.01.06 16:00,102151.03,102474.33,101277.83,101830.75,54287,2880,0
2025.01.06 20:00,101830.48,102377.68,101628.62,102247.32,37171,2880,0
2025.01.07 00:00,102247.32,102777.55,101520.67,101701.19,40076,2880,0
2025.01.07 04:00,101701.19,102032.19,101594.55,101696.01,37964,2880,0
2025.01.07 08:00,101696.01,102001.52,100445.11,100797.96,41857,2880,0
2025.01.07 12:00,100797.96,100931.89,97086.96,97897.34,71076,2880,0
2025.01.07 16:00,97897.56,98297.36,96266.88,96397.94,69036,2880,0
2025.01.07 20:00,96397.94,97198.30,96088.59,96957.25,55480,2899,0
2025.01.08 00:00,96955.18,97262.68,96221.60,96518.03,46858,2899,0
2025.01.08 04:00,96518.54,96676.57,95212.10,95647.56,59399,2899,0
2025.01.08 08:00,95647.37,96126.94,94471.90,95056.55,57043,2898,0
2025.01.08 12:00,95056.82,96042.22,94567.09,95430.93,77431,2898,0
2025.01.08 16:00,95430.93,95431.14,92437.67,94205.17,84984,2898,0
2025.01.08 20:00,94204.44,95294.83,93537.94,95047.50,54362,2898,0
2025.01.09 00:00,95032.91,95366.09,93400.62,93952.12,56578,2898,0
2025.01.09 04:00,93952.12,94592.39,93135.33,93157.83,51685,2898,0
2025.01.09 08:00,93157.83,93825.46,92658.80,93393.78,55425,2898,0
2025.01.09 12:00,93393.78,94575.60,91692.31,94230.90,71951,2898,0
2025.01.09 16:00,94230.89,94688.57,91837.20,91855.03,71605,2898,0
2025.01.09 20:00,91851.73,92691.52,91120.14,92516.82,66378,2898,0
2025.01.10 00:00,92516.82,93720.27,92448.97,93686.65,53432,2898,0
2025.01.10 04:00,93686.65,95036.84,93478.87,94535.01,52078,2898,0
2025.01.10 08:00,94531.41,95328.72,94405.75,95103.01,52104,2898,0
2025.01.10 12:00,95103.01,95165.65,92171.72,93705.02,90582,2898,0
2025.01.10 16:00,93706.25,95856.15,93126.28,95334.87,83309,2898,0
2025.01.10 20:00,95334.88,95480.35,94545.36,94688.44,45003,2898,0
2025.01.11 00:00,94688.44,94707.64,94023.66,94134.23,43295,2898,0
2025.01.11 04:00,94133.94,94386.73,93760.42,94186.82,49075,2898,0
2025.01.11 08:00,94186.96,94748.10,93955.10,94577.37,48826,2898,0
2025.01.11 12:00,94577.37,94614.77,94237.25,94360.05,48797,2898,0
2025.01.11 16:00,94360.05,94680.33,93904.13,94141.17,42049,2898,0
2025.01.11 20:00,94141.17,94994.30,94086.20,94565.37,43172,2898,0
2025.01.12 00:00,94565.35,94663.16,94246.10,94578.80,39753,2898,0
2025.01.12 04:00,94578.80,94644.81,94218.92,94275.84,35714,2898,0
2025.01.12 08:00,94275.83,94336.16,93619.32,94188.89,40151,2898,0
2025.01.12 12:00,94194.42,95436.36,94104.29,95030.33,49881,2898,0
2025.01.12 16:00,95031.29,95295.37,94512.30,94614.14,44457,2898,0
2025.01.12 20:00,94614.14,94763.14,93695.58,94490.25,44012,2898,0
2025.01.13 00:00,94490.25,95909.95,93822.13,94185.62,63870,2898,0
2025.01.13 04:00,94185.62,94884.11,93178.80,93525.13,53340,2898,0
2025.01.13 08:00,93525.13,93590.51,90739.78,90788.67,60074,2898,0
2025.01.13 12:00,90788.67,93098.06,88988.99,92117.21,93255,2897,0
2025.01.13 16:00,92114.80,92529.08,91226.32,92284.75,75706,2898,0
2025.01.13 20:00,92284.75,94742.88,91875.56,94517.09,57556,2898,0
2025.01.14 00:00,94515.39,95280.07,94329.11,94823.38,54683,2898,0
2025.01.14 04:00,94823.38,95443.18,94678.05,94809.22,50321,2898,0
2025.01.14 08:00,94809.22,97439.42,94809.21,96518.48,61874,2880,0
2025.01.14 12:00,96518.42,97272.05,95697.48,96465.73,75727,2880,0
2025.01.14 16:00,96465.73,97095.83,95298.05,96545.82,67179,2880,0
2025.01.14 20:00,96545.82,96921.34,96133.98,96574.36,44729,2880,0
2025.01.15 00:00,96574.36,97577.76,96496.21,97309.62,49053,2880,0
2025.01.15 04:00,97309.62,97709.54,96712.39,97292.18,46470,2880,0
2025.01.15 08:00,97292.40,97530.39,96508.26,96746.76,45448,2880,0
2025.01.15 12:00,96746.76,99832.76,96527.30,99026.74,74570,2880,0
2025.01.15 16:00,99026.74,100114.08,98614.10,99908.93,56991,2880,0
2025.01.15 20:00,99910.78,100743.87,99482.98,100506.91,46236,2880,0
