ticket,time,date,hour,symbol,dir,comment,signal_type,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
310,2026-05-06 18:57:58,2026-05-06,18,XAUUSDm,buy,WT V11XAU B x1.3,ob,0.02,,4686.589,4685.58,4688.215,4686.776,SL,sl,1.0090000000000146,0.1853320118928597,3.55,0,,12,0.297,-0.708,4685.959,4686.281,2026-05-06 19:01:31,,,,,,,,,,,,,,,,,,,,,,,,,0.003739999999997963
312,2026-05-06 20:47:24,2026-05-06,20,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4686.772,4685.594,4688.398,4685.572,SL,sl,1.1779999999998836,-1.0186757215619158,0.283,0,,3,0.225,-0.513,4686.248,4686.492,2026-05-06 20:47:41,,,,,,,,,,,,,,,,,,,,,,,,,-0.01199999999999818
314,2026-05-06 20:54:00,2026-05-06,20,XAUUSDm,sell,WT V11XAU S x0.9,ob,0.01,,4689.692,4690.534,4687.466,4689.81,MARKET_CLOSE,market_close,0.8419999999996435,-0.1401425178152528,0.4,0,,0,0.218,-0.965,4690.323,4690.0,2026-05-06 20:54:24,,,,,,,,,,,,,,,,,,,,,,,,,-0.001180000000003929
316,2026-05-07 00:09:16,2026-05-07,0,XAUUSDm,sell,WT V11XAU S x1.0,ob,0.01,,4694.14,4695.559,4692.051,4695.778,SL,sl,1.418999999999869,-1.1543340380550184,0.133,0,,1,0.187,-0.673,4694.709,4694.448,2026-05-07 00:09:24,,,,,,,,,,,,,,,,,,,,,,,,,-0.0163799999999992
318,2026-05-07 00:10:59,2026-05-07,0,XAUUSDm,sell,WT V11XAU S x1.6,ob,0.01,,4697.093,4698.06,4694.918,4698.087,SL,sl,0.967000000000553,-1.0279214064116113,0.3,0,,4,0.238,-0.912,4697.718,4697.373,2026-05-07 00:11:17,,,,,,,,,,,,,,,,,,,,,,,,,-0.009940000000005967
319,2026-05-07 00:11:02,2026-05-07,0,XAUUSDm,sell,WT V11XAU S x1.6,ob,0.01,,4696.845,4698.288,4694.67,4698.334,SL,sl,1.4429999999993015,-1.031878031878239,0.25,0,,2,0.197,-0.761,4697.438,4697.153,2026-05-07 00:11:17,,,,,,,,,,,,,,,,,,,,,,,,,-0.01488999999999578
322,2026-05-07 00:18:25,2026-05-07,0,XAUUSDm,sell,WT V11XAU S x1.0,ob,0.01,,4696.412,4698.272,4694.237,4698.336,SL,sl,1.8599999999996726,-1.034408602150708,0.917,0,,1,0.218,-0.462,4697.036,4696.72,2026-05-07 00:19:20,,,,,,,,,,,,,,,,,,,,,,,,,-0.01923999999999978
324,2026-05-07 00:21:01,2026-05-07,0,XAUUSDm,sell,WT V11XAU S x1.6,ob,0.01,,4697.399,4698.23,4695.224,4698.273,SL,sl,0.8309999999992215,-1.051744885680644,0.567,0,,1,0.204,-1.123,4697.975,4697.679,2026-05-07 00:21:35,,,,,,,,,,,,,,,,,,,,,,,,,-0.008739999999997963
326,2026-05-07 00:26:42,2026-05-07,0,XAUUSDm,sell,WT V11XAU S x1.5,ob,0.01,,4693.903,4695.662,4691.814,4693.243,SL,sl,1.7590000000000146,0.3752131893120233,3.833,0,,5,0.271,-0.503,4694.588,4694.211,2026-05-07 00:30:32,,,,,,,,,,,,,,,,,,,,,,,,,0.0065999999999985445
328,2026-05-07 01:05:47,2026-05-07,1,XAUUSDm,sell,WT V11XAU S x1.0,ob,0.01,,4693.908,4695.581,4688.889,4693.307,SL,sl,1.6729999999997744,0.35923490735244984,0.5,0,,0,0.221,-0.507,4694.524,4694.216,2026-05-07 01:06:17,,,,,,,,,,,,,,,,,,,,,,,,,0.006010000000005676
330,2026-05-07 01:06:47,2026-05-07,1,XAUUSDm,sell,WT V11XAU S x1.0,ob,0.01,,4696.508,4698.259,4691.256,4698.293,SL,sl,1.7510000000002037,-1.0194174757279537,0.1,0,,1,0.235,-0.509,4697.129,4696.788,2026-05-07 01:06:53,,,,,,,,,,,,,,,,,,,,,,,,,-0.017849999999998544
332,2026-05-07 08:03:03,2026-05-07,8,XAUUSDm,sell,WT V11XAU S x1.3,ob,0.01,,4748.351,4749.945,4743.568,4750.018,SL,sl,1.594000000000051,-1.0457967377668242,0.617,0,,3,0.225,-0.75,4749.121,4748.631,2026-05-07 08:03:40,,,,,,,,,,,,,,,,,,,,,,,,,-0.01667000000000371
334,2026-05-07 08:08:03,2026-05-07,8,XAUUSDm,sell,WT V11XAU S x1.3,ob,0.01,,4748.936,4749.99,4745.774,4748.519,SL,sl,1.0540000000000873,0.3956356736237448,1.917,0,,3,0.201,-1.073,4749.768,4749.332,2026-05-07 08:09:58,,,,,,,,,,,,,,,,,,,,,,,,,0.0041699999999946155
336,2026-05-07 10:15:01,2026-05-07,10,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4734.782,4736.29,4732.741,4736.444,SL,sl,1.5079999999998108,-1.1021220159154312,0.95,0,,1,0.308,-0.532,4735.509,4735.09,2026-05-07 10:15:58,,,,,,,,,,,,,,,,,,,,,,,,,-0.01662000000000262
338,2026-05-07 10:16:13,2026-05-07,10,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4735.4,4736.303,4733.359,4735.059,SL,sl,0.9030000000002474,0.3776301218154444,0.8,0,,13,0.223,-0.986,4736.011,4735.708,2026-05-07 10:17:01,,,,,,,,,,,,,,,,,,,,,,,,,0.0034099999999943975
340,2026-05-07 10:38:16,2026-05-07,10,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4734.875,4736.258,4732.834,4736.279,SL,sl,1.3829999999998108,-1.015184381779207,0.15,0,,1,0.19,-0.6,4735.442,4735.183,2026-05-07 10:38:25,,,,,,,,,,,,,,,,,,,,,,,,,-0.01404000000000451
342,2026-05-07 11:04:11,2026-05-07,11,XAUUSDm,sell,WT V11XAU S x2.6,ob,0.01,,4735.399,4736.184,4733.358,4736.216,SL,sl,0.7849999999998545,-1.0407643312103934,0.033,0,,11,0.268,-0.985,4736.072,4735.707,2026-05-07 11:04:13,,,,,,,,,,,,,,,,,,,,,,,,,-0.008170000000000073
344,2026-05-07 11:05:01,2026-05-07,11,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4735.31,4736.173,4733.269,4733.144,TP,tp,0.8629999999993743,2.5098493626903102,3.333,0,,1,0.251,-0.92,4735.959,4735.618,2026-05-07 11:08:21,,,,,,,,,,,,,,,,,,,,,,,,,0.021660000000001674
346,2026-05-07 11:22:02,2026-05-07,11,XAUUSDm,buy,WT V11XAU B x1.3,ob,0.01,,4729.457,4728.563,4731.187,4731.274,TP,tp,0.8940000000002328,2.0324384787466823,1.667,0,,2,0.271,-0.934,4728.836,4729.149,2026-05-07 11:23:42,,,,,,,,,,,,,,,,,,,,,,,,,0.01817000000000007
348,2026-05-07 11:24:36,2026-05-07,11,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4734.822,4736.198,4732.781,4734.069,MARKET_CLOSE,market_close,1.3760000000002037,0.5472383720927254,0.367,0,,2,0.204,-0.561,4735.408,4735.13,2026-05-07 11:24:58,,,,,,,,,,,,,,,,,,,,,,,,,0.007529999999997017
350,2026-05-07 11:25:53,2026-05-07,11,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4735.111,4736.281,4733.07,4736.454,SL,sl,1.1700000000000728,-1.147863247863046,0.117,0,,3,0.19,-0.774,4735.677,4735.419,2026-05-07 11:26:00,,,,,,,,,,,,,,,,,,,,,,,,,-0.013429999999998473
352,2026-05-07 11:31:32,2026-05-07,11,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4734.851,4736.31,4730.475,4734.314,SL,sl,1.4590000000007421,0.36806031528381034,0.333,0,,2,0.237,-0.583,4735.482,4735.159,2026-05-07 11:31:52,,,,,,,,,,,,,,,,,,,,,,,,,0.005369999999993525
354,2026-05-07 18:28:36,2026-05-07,18,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4710.832,4712.415,4709.451,4712.477,SL,sl,1.582999999999629,-1.0391661402399954,0.717,0,,0,0.302,-0.498,4711.47,4711.192,2026-05-07 18:29:19,,,,,,,,,,,,,,,,,,,,,,,,,-0.01644999999999527
356,2026-05-07 18:38:00,2026-05-07,18,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.225,4712.343,4709.844,4710.907,SL,sl,1.1179999999994834,0.2844364937391395,0.017,0,,0,0.193,-0.838,4711.683,4711.505,2026-05-07 18:38:01,,,,,,,,,,,,,,,,,,,,,,,,,0.00318000000000211
358,2026-05-07 18:39:12,2026-05-07,18,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4710.836,4712.42,4709.455,4711.004,MARKET_CLOSE,market_close,1.5839999999998327,-0.10606060606040597,0.233,0,,0,0.295,-0.416,4711.388,4711.116,2026-05-07 18:39:26,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016799999999966531
360,2026-05-07 18:42:15,2026-05-07,18,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.099,4712.415,4709.718,4712.46,SL,sl,1.3159999999998035,-1.0341945288754404,0.15,0,,0,0.212,-0.827,4711.69,4711.495,2026-05-07 18:42:24,,,,,,,,,,,,,,,,,,,,,,,,,-0.013609999999998764
362,2026-05-07 18:44:00,2026-05-07,18,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.087,4712.531,4709.706,4712.591,SL,sl,1.4439999999995052,-1.0415512465376875,0.217,0,,0,0.185,-0.688,4711.537,4711.367,2026-05-07 18:44:13,,,,,,,,,,,,,,,,,,,,,,,,,-0.015039999999999054
364,2026-05-07 18:59:25,2026-05-07,18,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4710.738,4712.698,4709.357,4710.938,MARKET_CLOSE,market_close,1.9600000000000364,-0.10204081632643591,0.867,0,,0,0.262,-0.435,4711.375,4711.134,2026-05-07 19:00:17,,,,,,,,,,,,,,,,,,,,,,,,,-0.001999999999998181
366,2026-05-07 19:00:22,2026-05-07,19,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.755,4712.724,4710.374,4712.929,SL,sl,0.9690000000000509,-1.2115583075334535,0.067,0,,1,0.378,-1.444,4712.411,4712.063,2026-05-07 19:00:26,,,,,,,,,,,,,,,,,,,,,,,,,-0.011739999999999782
368,2026-05-07 19:08:01,2026-05-07,19,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4710.916,4712.73,4709.535,4709.304,TP,tp,1.813999999999396,0.8886438809264701,0.717,0,,0,0.267,-0.533,4711.47,4711.224,2026-05-07 19:08:44,,,,,,,,,,,,,,,,,,,,,,,,,0.0161200000000008
370,2026-05-07 19:10:18,2026-05-07,19,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4710.956,4712.372,4709.575,4709.459,TP,tp,1.4160000000001673,1.0572033898305941,0.417,0,,0,0.203,-0.633,4711.503,4711.316,2026-05-07 19:10:43,,,,,,,,,,,,,,,,,,,,,,,,,0.014970000000002983
372,2026-05-07 19:13:09,2026-05-07,19,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4710.901,4712.318,4709.52,4709.491,TP,tp,1.417000000000371,0.9950599858853106,1.467,0,,1,0.205,-0.517,4711.398,4711.209,2026-05-07 19:14:37,,,,,,,,,,,,,,,,,,,,,,,,,0.014099999999998544
374,2026-05-07 19:39:17,2026-05-07,19,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4710.86,4712.232,4709.479,4712.394,SL,sl,1.3720000000002983,-1.1180758017494363,0.083,0,,2,0.219,-0.472,4711.37,4711.168,2026-05-07 19:39:22,,,,,,,,,,,,,,,,,,,,,,,,,-0.015340000000005603
376,2026-05-07 19:40:02,2026-05-07,19,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4710.937,4712.288,4709.556,4711.095,MARKET_CLOSE,market_close,1.350999999999658,-0.11695040710614102,1.217,0,,1,0.228,-0.556,4711.455,4711.245,2026-05-07 19:41:15,,,,,,,,,,,,,,,,,,,,,,,,,-0.0015800000000035653
378,2026-05-07 20:02:05,2026-05-07,20,XAUUSDm,sell,WT V11XAU S x1.7,ob,0.01,,4711.103,4712.203,4709.722,4712.288,SL,sl,1.1000000000003638,-1.077272727271908,0.0,0,,1,0.283,-0.832,4711.76,4711.499,2026-05-07 20:02:05,,,,,,,,,,,,,,,,,,,,,,,,,-0.011849999999994906
380,2026-05-07 20:10:09,2026-05-07,20,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.629,4712.651,4710.248,4711.765,MARKET_CLOSE,market_close,1.0219999999999345,-0.13307240704543125,0.083,0,,9,0.226,-1.307,4712.145,4711.937,2026-05-07 20:10:14,,,,,,,,,,,,,,,,,,,,,,,,,-0.00136000000000422
382,2026-05-07 20:13:01,2026-05-07,20,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.378,4712.579,4709.997,4712.65,SL,sl,1.2010000000000218,-1.059117402164789,0.983,0,,1,0.212,-1.035,4711.881,4711.686,2026-05-07 20:14:00,,,,,,,,,,,,,,,,,,,,,,,,,-0.012719999999999345
384,2026-05-07 20:16:16,2026-05-07,20,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4711.135,4712.295,4709.754,4712.307,SL,sl,1.1599999999998545,-1.0103448275859637,0.067,0,,2,0.376,-0.866,4711.877,4711.531,2026-05-07 20:16:20,,,,,,,,,,,,,,,,,,,,,,,,,-0.011719999999995708
386,2026-05-07 20:17:00,2026-05-07,20,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4710.825,4712.259,4709.444,4711.02,MARKET_CLOSE,market_close,1.4340000000001965,-0.13598326359873902,0.6,0,,0,0.23,-0.491,4711.397,4711.185,2026-05-07 20:17:36,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019500000000061846
388,2026-05-07 20:18:01,2026-05-07,20,XAUUSDm,sell,WT V11XAU S x1.2,ob,0.01,,4710.926,4712.208,4709.545,4711.1,MARKET_CLOSE,market_close,1.2819999999992433,-0.13572542901722376,0.8,0,,1,0.257,-0.6,4711.523,4711.286,2026-05-07 20:18:49,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017399999999997817
390,2026-05-07 22:29:20,2026-05-07,22,XAUUSDm,buy,WT V11XAU B x1.3,ob,0.01,,4694.144,4692.386,4699.418,4692.316,SL,sl,1.7579999999998108,-1.0398179749719147,0.867,0,,1,0.289,-0.509,4693.437,4693.748,2026-05-07 22:30:12,,,,,,,,,,,,,,,,,,,,,,,,,-0.018280000000004293
392,2026-05-07 23:17:09,2026-05-07,23,XAUUSDm,buy,WT V11XAU B x1.3,ob,0.01,,4693.755,4692.722,4696.855,4692.572,SL,sl,1.0330000000003565,-1.1452081316549705,1.033,0,,8,0.187,-0.789,4693.246,4693.447,2026-05-07 23:18:11,,,,,,,,,,,,,,,,,,,,,,,,,-0.011829999999999927
394,2026-05-08 02:16:12,2026-05-08,2,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4722.445,4720.867,4724.694,4720.802,SL,sl,1.5779999999995198,-1.0411913814958993,0.1,0,,2,0.205,-0.61,4721.829,4722.137,2026-05-08 02:16:18,,,,,,,,,,,,,,,,,,,,,,,,,-0.01643000000000029
396,2026-05-08 02:21:32,2026-05-08,2,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4722.137,4720.996,4724.386,4721.809,MARKET_CLOSE,market_close,1.1409999999996217,-0.2874671340925754,0.717,0,,9,0.237,-0.816,4721.474,4721.829,2026-05-08 02:22:15,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032799999999951978
398,2026-05-08 02:24:01,2026-05-08,2,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4722.102,4720.972,4724.351,4720.744,SL,sl,1.1300000000001091,-1.2017699115044633,1.15,0,,0,0.236,-0.874,4721.388,4721.742,2026-05-08 02:25:10,,,,,,,,,,,,,,,,,,,,,,,,,-0.013580000000001747
400,2026-05-08 02:30:00,2026-05-08,2,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4722.01,4720.972,4724.259,4720.78,SL,sl,1.0380000000004657,-1.18497109826582,0.017,0,,16,0.191,-0.882,4721.443,4721.73,2026-05-08 02:30:01,,,,,,,,,,,,,,,,,,,,,,,,,-0.012300000000004729
402,2026-05-08 02:31:03,2026-05-08,2,XAUUSDm,buy,WT V11XAU B x2.6,ob,0.01,,4722.437,4720.992,4724.686,4720.941,SL,sl,1.444999999999709,-1.0352941176473327,0.05,0,,0,0.265,-0.674,4721.644,4722.041,2026-05-08 02:31:06,,,,,,,,,,,,,,,,,,,,,,,,,-0.014960000000000946
404,2026-05-08 03:17:45,2026-05-08,3,XAUUSDm,buy,WT V11XAU B x2.4,ob,0.01,,4722.278,4721.034,4726.009,4721.02,SL,sl,1.2440000000005966,-1.0112540192919675,0.7,0,,2,0.186,-0.703,4721.719,4721.998,2026-05-08 03:18:27,,,,,,,,,,,,,,,,,,,,,,,,,-0.012579999999998108
406,2026-05-08 03:31:02,2026-05-08,3,XAUUSDm,buy,WT V11XAU B x2.4,ob,0.01,,4722.321,4721.117,4725.932,4721.021,SL,sl,1.2039999999997235,-1.079734219269502,0.167,0,,2,0.194,-0.752,4721.634,4721.925,2026-05-08 03:31:12,,,,,,,,,,,,,,,,,,,,,,,,,-0.013000000000001819
408,2026-05-08 03:32:17,2026-05-08,3,XAUUSDm,buy,WT V11XAU B x2.4,ob,0.01,,4722.362,4721.136,4726.039,4726.09,TP,tp,1.225999999999658,3.0407830342586504,1.75,0,,1,0.189,-0.666,4721.77,4722.054,2026-05-08 03:34:02,,,,,,,,,,,,,,,,,,,,,,,,,0.03728000000000065
410,2026-05-08 03:48:29,2026-05-08,3,XAUUSDm,buy,WT V11XAU B x2.4,ob,0.01,,4722.176,4721.101,4725.4,4721.093,SL,sl,1.0750000000007276,-1.0074418604649353,0.85,0,,1,0.193,-0.849,4721.491,4721.78,2026-05-08 03:49:20,,,,,,,,,,,,,,,,,,,,,,,,,-0.010830000000005384
412,2026-05-08 04:03:01,2026-05-08,4,XAUUSDm,buy,WT V11XAU B x2.4,ob,0.01,,4722.421,4721.086,4726.427,4722.922,SL,sl,1.3350000000000364,0.3752808988758656,0.8,0,,1,0.243,-0.626,4721.748,4722.113,2026-05-08 04:03:49,,,,,,,,,,,,,,,,,,,,,,,,,0.005009999999992943
414,2026-05-08 04:04:04,2026-05-08,4,XAUUSDm,buy,WT V11XAU B x2.4,ob,0.01,,4722.132,4721.11,4725.199,4721.053,SL,sl,1.0219999999999345,-1.0557729941289555,0.2,0,,4,0.203,-0.819,4721.52,4721.824,2026-05-08 04:04:16,,,,,,,,,,,,,,,,,,,,,,,,,-0.010789999999997236
416,2026-05-08 05:29:04,2026-05-08,5,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4718.5,4719.861,4715.206,4720.152,SL,sl,1.3609999999998763,-1.2138133725203482,0.1,0,,1,0.197,-0.804,4719.329,4718.896,2026-05-08 05:29:10,,,,,,,,,,,,,,,,,,,,,,,,,-0.016520000000000437
418,2026-05-08 06:00:09,2026-05-08,6,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4723.831,4722.074,4727.278,4722.059,SL,sl,1.7570000000005166,-1.0085372794532803,0.083,0,,1,0.207,-0.672,4722.96,4723.435,2026-05-08 06:00:14,,,,,,,,,,,,,,,,,,,,,,,,,-0.017719999999999344
420,2026-05-08 06:08:05,2026-05-08,6,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4723.944,4721.692,4727.391,4724.838,SL,sl,2.2520000000004075,0.3969804618113506,3.433,0,,1,0.193,-0.607,4723.14,4723.584,2026-05-08 06:11:31,,,,,,,,,,,,,,,,,,,,,,,,,0.008939999999993233
422,2026-05-08 06:14:32,2026-05-08,6,XAUUSDm,buy,WT V11XAU B x1.2,ob,0.01,,4723.738,4721.433,4727.185,4721.42,SL,sl,2.305000000000291,-1.0056399132320686,1.683,0,,1,0.2,-0.697,4722.918,4723.378,2026-05-08 06:16:13,,,,,,,,,,,,,,,,,,,,,,,,,-0.023180000000002112
424,2026-05-08 06:17:02,2026-05-08,6,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4723.93,4721.811,4727.377,4727.381,TP,tp,2.1190000000005966,1.6285983954691128,1.733,0,,1,0.199,-0.591,4723.165,4723.622,2026-05-08 06:18:46,,,,,,,,,,,,,,,,,,,,,,,,,0.03451000000000022
426,2026-05-08 06:47:56,2026-05-08,6,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4723.696,4721.892,4727.143,4721.85,SL,sl,1.8040000000000873,-1.0232815964520285,0.1,0,,3,0.181,-0.692,4722.971,4723.388,2026-05-08 06:48:02,,,,,,,,,,,,,,,,,,,,,,,,,-0.01845999999999549
428,2026-05-08 06:49:02,2026-05-08,6,XAUUSDm,buy,WT V11XAU B x1.8,ob,0.01,,4723.363,4722.011,4726.81,4726.962,TP,tp,1.3519999999998618,2.6619822485211007,5.033,0,,2,0.198,-0.876,4722.512,4722.967,2026-05-08 06:54:04,,,,,,,,,,,,,,,,,,,,,,,,,0.035990000000001604
430,2026-05-08 07:00:36,2026-05-08,7,XAUUSDm,buy,WT V11XAU B x2.1,ob,0.01,,4724.192,4721.977,4730.838,4721.949,SL,sl,2.2150000000001455,-1.0126410835215556,2.467,0,,1,0.187,-0.515,4723.367,4723.796,2026-05-08 07:03:04,,,,,,,,,,,,,,,,,,,,,,,,,-0.02243000000000393
432,2026-05-08 07:04:02,2026-05-08,7,XAUUSDm,buy,WT V11XAU B x2.1,ob,0.01,,4723.223,4722.171,4726.378,4723.448,SL,sl,1.0519999999996799,0.2138783269966086,0.417,0,,2,0.185,-0.936,4722.401,4722.827,2026-05-08 07:04:27,,,,,,,,,,,,,,,,,,,,,,,,,0.002250000000003638
434,2026-05-08 07:09:09,2026-05-08,7,XAUUSDm,buy,WT V11XAU B x2.1,ob,0.01,,4724.038,4722.088,4729.888,4722.025,SL,sl,1.949999999999818,-1.0323076923077477,0.383,0,,2,0.231,-0.582,4723.112,4723.642,2026-05-08 07:09:32,,,,,,,,,,,,,,,,,,,,,,,,,-0.0201299999999992
436,2026-05-10 23:17:13,2026-05-10,23,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.014,4694.629,4688.17,4694.648,SL,sl,1.6149999999997817,-1.0117647058824988,2.45,0,,1,0.237,-0.466,4693.693,4693.41,2026-05-10 23:19:40,,,,,,,,,,,,,,,,,,,,,,,,,-0.016340000000000146
438,2026-05-10 23:48:20,2026-05-10,23,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4696.79,4697.985,4693.204,4698.094,SL,sl,1.194999999999709,-1.0912133891216778,0.367,0,,9,0.217,-0.788,4697.566,4697.186,2026-05-10 23:48:42,,,,,,,,,,,,,,,,,,,,,,,,,-0.013040000000000874
440,2026-05-10 23:49:04,2026-05-10,23,XAUUSDm,sell,WT V11XAU S x3.4,ob,0.01,,4697.213,4698.005,4694.838,4698.017,SL,sl,0.7920000000003711,-1.0151515151511499,0.867,0,,4,0.267,-0.963,4697.962,4697.493,2026-05-10 23:49:56,,,,,,,,,,,,,,,,,,,,,,,,,-0.008040000000000873
442,2026-05-10 23:52:06,2026-05-10,23,XAUUSDm,sell,WT V11XAU S x3.4,ob,0.01,,4696.73,4698.013,4692.88,4696.33,SL,sl,1.2830000000003565,0.3117692907244934,0.867,0,,6,0.296,-0.754,4697.646,4697.126,2026-05-10 23:52:58,,,,,,,,,,,,,,,,,,,,,,,,,0.003999999999996362
444,2026-05-10 23:53:59,2026-05-10,23,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4697.019,4698.021,4694.014,4696.654,SL,sl,1.001999999999498,0.364271457085793,0.717,0,,4,0.18,-0.868,4697.643,4697.327,2026-05-10 23:54:42,,,,,,,,,,,,,,,,,,,,,,,,,0.0036499999999978173
446,2026-05-10 23:58:01,2026-05-10,23,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.294,4694.543,4689.547,4689.48,TP,tp,1.2489999999997963,3.053642914332208,2.017,0,,1,0.202,-0.627,4693.843,4693.602,2026-05-11 00:00:02,,,,,,,,,,,,,,,,,,,,,,,,,0.03814000000000305
448,2026-05-11 00:22:42,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4684.088,4685.641,4679.428,4685.684,SL,sl,1.5529999999998836,-1.027688345138814,0.367,0,,3,0.194,-0.631,4684.62,4684.368,2026-05-11 00:23:04,,,,,,,,,,,,,,,,,,,,,,,,,-0.015960000000004585
450,2026-05-11 00:25:04,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x2.6,ob,0.01,,4684.245,4685.698,4679.886,4685.733,SL,sl,1.4530000000004293,-1.0240880935993422,0.35,0,,4,0.269,-0.773,4684.903,4684.553,2026-05-11 00:25:25,,,,,,,,,,,,,,,,,,,,,,,,,-0.014880000000002837
452,2026-05-11 00:27:00,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x2.4,ob,0.01,,4684.718,4685.694,4681.789,4684.335,SL,sl,0.9760000000005675,0.39241803278646326,0.433,0,,0,0.216,-1.114,4685.279,4684.998,2026-05-11 00:27:26,,,,,,,,,,,,,,,,,,,,,,,,,0.0038299999999981084
454,2026-05-11 00:28:08,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4683.887,4685.69,4678.478,4683.178,SL,sl,1.8029999999998836,0.393233499722617,0.683,0,,2,0.205,-0.498,4684.462,4684.195,2026-05-11 00:28:49,,,,,,,,,,,,,,,,,,,,,,,,,0.007089999999998327
456,2026-05-11 00:29:17,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x2.6,ob,0.01,,4683.837,4685.665,4678.352,4685.803,SL,sl,1.8279999999995198,-1.07549234135665,0.75,0,,1,0.273,-0.459,4684.501,4684.145,2026-05-11 00:30:02,,,,,,,,,,,,,,,,,,,,,,,,,-0.019659999999994397
458,2026-05-11 00:35:07,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.072,4694.5,4688.787,4692.652,SL,sl,1.4279999999998836,0.2941176470588985,0.35,0,,1,0.235,-0.441,4693.66,4693.38,2026-05-11 00:35:28,,,,,,,,,,,,,,,,,,,,,,,,,0.0042000000000007275
460,2026-05-11 00:59:55,2026-05-11,0,XAUUSDm,sell,WT V11XAU S x2.6,ob,0.01,,4683.9,4685.867,4678.0,4685.895,SL,sl,1.967000000000553,-1.0142348754449617,0.083,0,,1,0.295,-0.548,4684.644,4684.26,2026-05-11 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,-0.019950000000008003
462,2026-05-11 01:03:28,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4683.815,4686.522,4675.694,4686.568,SL,sl,2.7070000000003347,-1.0169929811600558,1.083,0,,0,0.184,-0.51,4684.45,4684.211,2026-05-11 01:04:33,,,,,,,,,,,,,,,,,,,,,,,,,-0.027530000000006112
464,2026-05-11 01:05:28,2026-05-11,1,XAUUSDm,sell,WT V11XAU S x1.8,ob,0.01,,4693.095,4694.729,4688.192,4694.85,SL,sl,1.6340000000000146,-1.0740514075887966,0.05,0,,0,0.206,-0.504,4693.701,4693.455,2026-05-11 01:05:31,,,,,,,,,,,,,,,,,,,,,,,,,-0.017550000000001093
