ticket,time,date,hour,symbol,dir,lot,pos_mult,entry,initial_sl,tp,exit,reason,exit_signal,risk,r,duration_min,mods,max_lock_r,bounce_sec,bounce_ob,confirm_pos,touch,confirm,close_time,stage,ob_age,strength,score,ds,fresh,cont,h1,deep,htf,risk_atr,spread_risk,peak_r,raw_peak_r,dtp_peak_r,giveback_r,bars_held,last_sl,be,trail,partial,dtp_partial,rev,addon,pnl_proxy
284,2024-09-10 10:55:04,2024-09-10,10,BTCUSDm,sell,0.06,0.28,57160.3,57290.8,57067.75,57241.24,MARKET_CLOSE,no_mfe,130.5,-0.6202298850574334,14.933,0,,4,0.25,-1.128,57197.83,57182.39,2024-09-10 11:10:00,entry_engine,11,4.82,4,1.0,0,0,True,True,False,1.66,0.169,0.0,0.0,0.0,0.62,3,,False,0,False,False,False,False,-4.856399999999703
286,2024-09-10 11:37:56,2024-09-10,11,BTCUSDm,buy,0.06,0.38,57086.91,56910.53,57181.41,57181.88,TP,tp,176.38000000000466,0.5384397323959144,9.683,0,,15,0.252,-0.45,57049.21,57065.09,2024-09-10 11:47:37,entry_engine,25,5.0,4,1.0,0,0,True,True,False,2.39,0.124,0.53,0.53,0.0,,,,False,0,False,False,False,False,5.698199999999633
298,2024-09-11 12:57:00,2024-09-11,12,BTCUSDm,sell,0.83,7.56,56815.15,57067.9,,57069.04,SL,sl,252.75,-1.0045103857566742,8.333,0,,23,0.253,-0.797,56861.45,56837.6,2024-09-11 13:05:20,entry_engine,6,4.7,5,1.0,0,0,False,True,False,1.43,0.089,0.21,0.21,0.0,,,,False,0,False,False,False,False,-210.72869999999952
300,2024-09-11 13:36:20,2024-09-11,13,BTCUSDm,buy,0.28,5.67,56464.32,56124.81,,56122.87,SL,sl,339.51000000000204,-1.0057141174044801,14.15,0,,17,0.253,-0.609,56401.53,56442.86,2024-09-11 13:50:29,entry_engine,14,4.7,5,1.0,0,0,True,True,False,1.41,0.063,0.27,0.27,0.0,,,,False,0,False,False,False,False,-95.6059999999992
304,2024-09-11 20:35:37,2024-09-11,20,BTCUSDm,sell,0.01,0.23,57543.31,57730.74,57432.88,57432.55,TP,tp,187.4300000000003,0.5909406178306279,36.867,0,,37,0.258,-1.03,57582.32,57563.32,2024-09-11 21:12:29,entry_engine,20,3.52,4,1.0,0,1,True,True,False,1.64,0.107,0.58,0.58,0.0,,,,False,0,False,False,False,False,1.1075999999999477
306,2024-09-12 14:20:01,2024-09-12,14,BTCUSDm,sell,0.08,1.72,58178.43,58449.86,58107.63,58450.74,SL,sl,271.4300000000003,-1.003242088199526,13.683,0,,1,0.269,-2.221,58213.98,58201.29,2024-09-12 14:33:42,entry_engine,23,5.0,4,1.0,0,0,True,True,False,1.32,0.084,0.16,0.16,0.0,,,,False,0,False,False,False,False,-21.784799999999816
312,2024-09-18 01:49:39,2024-09-18,1,BTCUSDm,buy,0.01,0.28,60151.82,59937.99,60313.12,60313.73,TP,tp,213.83000000000175,0.7571902913529541,66.783,0,,132,0.258,-1.225,60103.61,60131.4,2024-09-18 02:56:26,entry_engine,9,4.11,4,1.0,0,0,True,True,False,1.35,0.095,0.75,0.75,0.0,,,,False,0,False,False,False,False,1.619100000000035
320,2024-09-19 17:13:45,2024-09-19,17,BTCUSDm,buy,0.52,8.69,63536.76,63325.59,,63578.39,SL,be,211.17000000000553,0.19713974522894487,61.933,1,0.19998105791539905,76,0.254,-1.844,63491.69,63517.81,2024-09-19 18:15:41,entry_engine,3,4.07,5,1.0,0,1,True,True,False,1.04,0.09,1.77,1.77,0.0,,,be,True,0,False,False,False,False,21.64759999999864
322,2024-09-19 19:06:13,2024-09-19,19,BTCUSDm,buy,0.02,0.29,63591.65,63397.19,,63453.43,MARKET_CLOSE,no_mfe,194.45999999999913,-0.7107888511776292,13.783,0,,73,0.253,-1.307,63547.07,63573.1,2024-09-19 19:20:00,entry_engine,26,4.07,5,1.0,0,1,False,True,False,1.36,0.095,0.0,0.0,0.0,0.71,3,,False,0,False,False,False,False,-2.7644000000000233
334,2024-09-25 00:55:17,2024-09-25,0,BTCUSDm,buy,0.09,1.35,64054.38,63862.54,,64632.21,MARKET_CLOSE,dtp,191.8399999999965,3.012041284403734,46.183,1,0.20001042535447935,17,0.272,-1.03,64014.35,64028.44,2024-09-25 01:41:28,entry_engine,36,5.0,5,1.0,0,0,True,True,False,1.7,0.135,4.02,4.02,4.02,1.01,9,be,True,0,False,False,False,False,52.004700000000156
336,2024-09-26 01:54:30,2024-09-26,1,BTCUSDm,sell,0.02,0.49,63073.27,63321.66,,63136.17,MARKET_CLOSE,no_mfe,248.3900000000067,-0.2532308063931711,10.733,0,,16,0.25,-0.428,63124.41,63103.06,2024-09-26 02:05:14,entry_engine,14,5.0,5,1.0,0,0,True,True,False,1.6,0.12,0.0,0.0,0.0,0.25,3,,False,0,False,False,False,False,-1.258000000000029
338,2024-09-26 17:35:44,2024-09-26,17,BTCUSDm,buy,0.59,7.45,65314.2,65131.98,,65295.74,MARKET_CLOSE,mfe_fail,182.2199999999939,-0.1013061134891875,14.75,0,,44,0.267,-2.817,65278.11,65290.49,2024-09-26 17:50:29,entry_engine,8,5.0,5,1.0,0,1,False,True,False,1.09,0.13,0.57,0.57,0.0,0.67,3,,False,0,False,False,False,False,-10.891399999999484
340,2024-09-26 19:00:04,2024-09-26,19,BTCUSDm,buy,0.03,0.43,65342.29,65174.62,,65173.98,SL,sl,167.66999999999825,-1.0038170215303837,1.583,0,,4,0.253,-2.242,65305.46,65317.19,2024-09-26 19:01:39,entry_engine,25,5.0,5,1.0,0,1,False,True,False,1.25,0.15,0.0,0.0,0.0,,,,False,0,False,False,False,False,-5.04929999999993
344,2024-09-30 14:48:32,2024-09-30,14,BTCUSDm,buy,0.1,2.61,63865.85,63549.71,64001.32,63549.07,SL,sl,316.1399999999994,-1.0020244195609522,69.717,0,,30,0.253,-0.45,63812.71,63835.58,2024-09-30 15:58:15,entry_engine,25,5.0,4,1.0,0,1,True,True,False,1.87,0.096,0.42,0.42,0.0,,,,False,0,False,False,False,False,-31.677999999999884
345,2024-09-30 15:31:10,2024-09-30,15,BTCUSDm,sell,0.01,0.28,63859.29,64074.0,63712.98,63710.93,TP,tp,214.70999999999913,0.690978529178898,6.45,0,,70,0.251,-1.288,63914.16,63889.68,2024-09-30 15:37:37,entry_engine,6,4.13,4,1.0,0,1,True,True,False,1.49,0.142,0.68,0.68,0.0,,,,False,0,False,False,False,False,1.4836000000000058
346,2024-09-30 15:36:14,2024-09-30,15,BTCUSDm,buy,0.01,0.28,63787.0,63583.99,63922.47,63583.35,SL,sl,203.01000000000204,-1.0031525540613735,19.4,0,,74,0.252,-1.324,63733.83,63756.63,2024-09-30 15:55:38,entry_engine,35,5.0,4,1.0,0,1,False,True,False,1.49,0.15,0.39,0.39,0.0,,,,False,0,False,False,False,False,-2.0365000000000144
350,2024-10-02 15:08:01,2024-10-02,15,BTCUSDm,buy,0.02,1.02,61367.96,60859.21,61607.06,61607.95,TP,tp,508.75,0.47172481572481173,11.617,0,,24,0.257,-0.554,61298.72,61339.69,2024-10-02 15:19:38,entry_engine,11,3.06,4,1.0,0,1,True,True,False,1.78,0.056,0.47,0.47,0.0,,,,False,0,False,False,False,False,4.799799999999959
358,2024-10-02 20:44:57,2024-10-02,20,BTCUSDm,sell,0.07,2.61,60757.13,61184.87,60603.37,60601.99,TP,tp,427.74000000000524,0.3626969654462934,81.667,0,,17,0.252,-0.6,60812.1,60786.25,2024-10-02 22:06:37,entry_engine,18,4.47,4,1.0,0,1,True,True,False,1.7,0.068,0.36,0.36,0.0,,,,False,0,False,False,False,False,10.85979999999996
360,2024-10-02 21:33:03,2024-10-02,21,BTCUSDm,sell,0.02,0.49,60874.18,61105.75,,60898.57,MARKET_CLOSE,mfe_fail,231.5699999999997,-0.10532452390205747,23.967,0,,279,0.259,-1.741,60929.8,60903.21,2024-10-02 21:57:01,entry_engine,28,4.47,5,1.0,0,1,False,True,False,1.36,0.125,0.7,0.7,0.0,0.8,5,,False,0,False,False,False,False,-0.48779999999998835
366,2024-10-03 20:23:45,2024-10-03,20,BTCUSDm,buy,0.12,1.72,60804.4,60602.18,60938.5,60601.63,SL,sl,202.22000000000116,-1.0027198101078179,41.517,0,,15,0.262,-1.019,60755.21,60778.63,2024-10-03 21:05:16,entry_engine,8,4.58,4,1.0,0,1,True,True,False,1.57,0.127,0.21,0.21,0.0,,,,False,0,False,False,False,False,-24.332400000000487
367,2024-10-03 21:00:27,2024-10-03,21,BTCUSDm,buy,0.03,0.41,60796.87,60632.56,60930.97,60631.86,SL,sl,164.31000000000495,-1.0042602397906217,3.05,0,,27,0.263,-1.105,60747.35,60770.9,2024-10-03 21:03:30,entry_engine,16,4.58,4,1.0,0,1,True,True,False,1.64,0.158,0.05,0.05,0.0,,,,False,0,False,False,False,False,-4.950300000000061
370,2024-10-03 21:36:30,2024-10-03,21,BTCUSDm,buy,0.02,0.41,60824.21,60622.05,60958.31,60749.68,MARKET_CLOSE,no_mfe,202.15999999999622,-0.36866838148001696,13.5,0,,90,0.262,-0.804,60774.39,60797.82,2024-10-03 21:50:00,entry_engine,23,4.58,4,1.0,0,1,True,True,False,1.88,0.131,0.07,0.07,0.0,0.44,3,,False,0,False,False,False,False,-1.4905999999999768
372,2024-10-03 22:11:38,2024-10-03,22,BTCUSDm,buy,0.01,0.17,60792.41,60637.31,60926.51,60926.6,TP,tp,155.10000000000582,0.8651837524177306,21.867,0,,81,0.253,-1.164,60743.05,60765.63,2024-10-03 22:33:30,entry_engine,30,4.58,4,1.0,0,1,True,True,False,1.54,0.173,0.85,0.85,0.0,,,,False,0,False,False,False,False,1.3418999999999506
373,2024-10-03 22:25:27,2024-10-03,22,BTCUSDm,buy,0.01,0.24,60846.32,60647.03,60980.42,60825.5,MARKET_CLOSE,mfe_fail,199.29000000000087,-0.10447087159415734,12.067,0,,27,0.268,-0.56,60795.69,60819.65,2024-10-03 22:37:31,entry_engine,33,5.0,4,1.0,0,1,True,True,False,2.2,0.134,0.59,0.59,0.0,0.69,2,,False,0,False,False,False,False,-0.20819999999999708
